287, 231.863, 21.01, -12.16, 2.24
288, 238.626, 1185.184, 2.24, -0.56
289, 240.385, 636.48, -4.48, 1.12
290, 237.087, 71.021, -11.52, 2.24
291, 243.813, 1638.739, 7.68, -2.24
292, 239.441, 1998.991, 11.52, -4.48
293, 241.17, 404.094, -7.36, 1.68
294, 243.461, 1503.321, 6.08, -1.68
295, 245.423, 868.357, -1.6, 0.56
296, 246.591, 1051.263, 0.64, 0
297, 247.023, 1368.825, 4.48, -1.12
298, 245.173, 1774.48, 9.28, -2.8
299, 241.874, 120.971, -10.88, 2.24
300, 250.645, 685.882, -3.84, 1.12
301, 249.547, 453.302, -6.72, 1.68
302, 251.137, 1234.323, 2.88, -0.56
303, 250.481, 1911.379, 10.88, -3.36
304, 248.098, 170.644, -10.24, 2.24
305, 256.72, 917.761, -0.96, 0.56
306, 257.97, 1100.362, 1.28, 0
307, 258.633, 1553.092, 6.72, -1.68
308, 254.434, 220.209, -9.6, 2.24
309, 257.906, 502.92, -6.08, 1.68
310, 259.706, 735.002, -3.2, 1.12
311, 260.246, 1418.157, 5.12, -1.12
312, 258.738, 1688.356, 8.32, -2.24
313, 261.971, 1824.778, 9.92, -2.8
314, 265.114, 1283.892, 3.52, -0.56
315, 261.828, 270.007, -8.96, 2.24
316, 265.435, 552.086, -5.44, 1.68
317, 267.359, 966.912, -0.32, 0.56
318, 268.098, 784.112, -2.56, 1.12
319, 271.033, 1149.888, 1.92, 0
320, 267.318, 1961.984, 11.52, -3.36
321, 268.937, 319.321, -8.32, 2.24
322, 273.007, 1602.483, 7.36, -1.68
324, 274.164, 1467.422, 5.76, -1.12
325, 274.559, 601.226, -4.8, 1.68
326, 274.794, 1738.273, 8.96, -2.24
327, 277.222, 1333.105, 4.16, -0.56
328, 276.672, 368.988, -7.68, 2.24
329, 272.75, 35.601, -11.84, 2.8
330, 278.901, 833.19, -1.92, 1.12
331, 279.767, 1016.038, 0.32, 0.56
332, 278.88, 1874.923, 10.56, -2.8
333, 282.961, 1199.044, 2.56, 0
334, 278.052, 85.465, -11.2, 2.8
335, 283.15, 650.457, -4.16, 1.68
336, 284.128, 418.191, -7.04, 2.24
337, 288.769, 1517.146, 6.4, -1.12
338, 288.331, 1652.285, 8.0, -1.68
339, 285.505, 2012.334, 11.84, -3.92
340, 283.53, 135.33, -10.56, 2.8
341, 288.975, 882.242, -1.28, 1.12
342, 290.814, 1065.142, 0.96, 0.56
343, 290.344, 1382.308, 4.8, -0.56
344, 290.72, 1788.232, 9.6, -2.24
345, 293.537, 699.875, -3.52, 1.68
346, 289.716, 185.079, -9.92, 2.8
347, 291.911, 467.638, -6.4, 2.24
348, 295.102, 1248.18, 3.2, 0
349, 296.133, 1925.145, 11.2, -2.8
350, 300.061, 931.345, -0.64, 1.12
351, 296.883, 234.737, -9.28, 2.8
352, 301.086, 516.998, -5.76, 2.24
353, 302.43, 1114.232, 1.6, 0.56
354, 302.393, 748.97, -2.88, 1.68
355, 303.173, 1566.626, 7.04, -1.12
356, 304.679, 1431.934, 5.44, -0.56
357, 303.926, 1702.143, 8.64, -1.68
358, 303.525, 284.139, -8.64, 2.8
359, 307.842, 1297.326, 3.84, 0
360, 307.482, 1838.259, 10.24, -2.24
361, 309.098, 566.144, -5.12, 2.24
362, 312.246, 980.717, 0.0, 1.12
363, 311.69, 798.067, -2.24, 1.68
364, 313.854, 1163.358, 2.24, 0.56
365, 311.59, 333.857, -8.0, 2.8
366, 312.544, 1975.354, 11.84, -2.8
368, 317.717, 615.245, -4.48, 2.24
369, 319.043, 1481.229, 6.08, -0.56
370, 318.45, 1616.261, 7.68, -1.12
371, 314.942, 50.083, -11.52, 3.36
372, 320.252, 1752.046, 9.28, -1.68
373, 319.012, 383.102, -7.36, 2.8
374, 321.83, 1346.892, 4.48, 0
375, 323.114, 1029.919, 0.64, 1.12
376, 322.514, 847.111, -1.6, 1.68
377, 319.843, 100.034, -10.88, 3.36
378, 323.729, 1888.342, 10.88, -2.24
379, 327.444, 1212.836, 2.88, 0.56
380, 327.067, 432.28, -6.72, 2.8
381, 327.078, 664.386, -3.84, 2.24
382, 326.357, 149.914, -10.24, 3.36
383, 333.051, 896.18, -0.96, 1.68
384, 333.312, 1530.89, 6.72, -0.56
385, 333.756, 1666.069, 8.32, -1.12
386, 330.672, 2026.062, 12.16, -3.36
387, 334.593, 1079.026, 1.28, 1.12
388, 335.021, 1396.154, 5.12, 0
389, 332.294, 199.382, -9.6, 3.36
390, 335.751, 481.872, -6.08, 2.8
391, 337.088, 713.811, -3.2, 2.24
392, 336.668, 1802.001, 9.92, -1.68
393, 339.909, 1262.034, 3.52, 0.56
394, 340.672, 1938.802, 11.52, -2.24
395, 339.454, 249.021, -8.96, 3.36
396, 343.297, 945.255, -0.32, 1.68
397, 343.616, 531.033, -5.44, 2.8
398, 346.096, 762.904, -2.56, 2.24
399, 346.452, 1128.123, 1.92, 1.12
400, 348.038, 1580.286, 7.36, -0.56
401, 349.31, 1445.39, 5.76, 0
402, 349.152, 1715.888, 8.96, -1.12
403, 346.221, 298.431, -8.32, 3.36
404, 352.398, 580.149, -4.8, 2.8
405, 352.944, 1311.2, 4.16, 0.56
406, 352.678, 1852.022, 10.56, -1.68
407, 355.165, 994.343, 0.32, 1.68
408, 355.637, 811.99, -1.92, 2.24
409, 352.12, 14.839, -11.84, 3.92
410, 354.621, 347.975, -7.68, 3.36
411, 358.514, 1177.221, 2.56, 1.12
412, 358.797, 1989.136, 12.16, -2.24
413, 357.1, 64.668, -11.2, 3.92
414, 361.461, 629.246, -4.16, 2.8
415, 364.181, 1495.07, 6.4, 0
416, 364.014, 1630.066, 8.0, -0.56
417, 362.273, 397.191, -7.04, 3.36
418, 364.574, 1765.463, 9.6, -1.12
419, 366.804, 1043.462, 0.96, 1.68
420, 366.059, 1360.386, 4.8, 0.56
421, 362.283, 114.386, -10.56, 3.92
422, 366.376, 861.057, -1.28, 2.24
423, 370.596, 446.501, -6.4, 3.36
424, 370.889, 678.368, -3.52, 2.8
425, 371.243, 1226.327, 3.2, 1.12
426, 370.073, 1902.159, 11.2, -1.68
427, 368.995, 164.112, -9.92, 3.92
428, 377.025, 910.114, -0.64, 2.24
429, 378.51, 1092.854, 1.6, 1.68
430, 378.418, 1544.361, 7.04, 0
431, 377.928, 1679.478, 8.64, -0.56
432, 380.446, 1409.961, 5.44, 0.56
433, 377.297, 2039.728, 12.48, -2.8
434, 375.315, 213.774, -9.28, 3.92
435, 379.446, 495.936, -5.76, 3.36
436, 380.165, 727.628, -2.88, 2.8
437, 381.445, 1815.438, 10.24, -1.12
438, 384.999, 1275.807, 3.84, 1.12
439, 382.11, 263.147, -8.64, 3.92
440, 387.576, 545.079, -5.12, 3.36
441, 388.523, 959.17, 1.11022302463e-16, 2.24
442, 387.16, 1952.305, 11.84, -1.68
443, 390.323, 776.852, -2.24, 2.8
444, 391.256, 1141.974, 2.24, 1.68
445, 389.355, 312.689, -8.0, 3.92
446, 394.324, 1594.123, 7.68, 0
447, 394.019, 1459.229, 6.08, 0.56
448, 394.062, 1729.346, 9.28, -0.56
449, 395.8, 594.169, -4.48, 3.36
450, 398.443, 1325.051, 4.48, 1.12
451, 397.533, 362.088, -7.36, 3.92
452, 398.708, 1865.49, 10.88, -1.12
453, 394.458, 29.132, -11.52, 4.48
454, 400.279, 825.923, -1.6, 2.8
455, 400.15, 1008.229, 0.64, 2.24
456, 403.799, 1191.091, 2.88, 1.68
457, 400.334, 79.049, -10.88, 4.48
458, 405.102, 643.247, -3.84, 3.36
459, 405.685, 411.253, -6.72, 3.92
460, 405.186, 2002.875, 12.48, -1.68
461, 409.595, 1508.745, 6.72, 0.56
462, 409.544, 1643.639, 8.32, 0
463, 406.106, 128.928, -10.24, 4.48
464, 410.423, 874.98, -0.96, 2.8
465, 411.187, 1057.302, 1.28, 2.24
466, 411.464, 1374.238, 5.12, 1.12
467, 410.795, 1779.271, 9.92, -0.56
468, 414.527, 460.821, -6.08, 3.92
469, 415.024, 692.327, -3.2, 3.36
470, 411.734, 178.26, -9.6, 4.48
471, 416.519, 1240.206, 3.52, 1.68
472, 416.402, 1915.868, 11.52, -1.12
473, 418.493, 228.015, -8.96, 4.48
474, 421.502, 924.027, -0.32, 2.8
475, 422.931, 510.0, -5.44, 3.92
476, 423.31, 1106.393, 1.92, 2.24
477, 424.219, 1558.212, 7.36, 0.56
478, 424.317, 741.435, -2.56, 3.36
479, 424.817, 1693.296, 8.96, 0
480, 425.312, 1423.491, 5.76, 1.12
481, 427.583, 1829.249, 10.56, -0.56
482, 425.336, 277.4, -8.32, 4.48
483, 429.441, 1289.334, 4.16, 1.68
484, 431.56, 559.093, -4.8, 3.92
485, 433.115, 973.076, 0.32, 2.8
486, 435.185, 790.728, -1.92, 3.36
487, 435.977, 1155.621, 2.56, 2.24
488, 434.222, 1966.138, 12.16, -1.12
489, 433.055, 326.985, -7.68, 4.48
490, 439.952, 1473.074, 6.4, 1.12
491, 439.538, 1607.867, 8.0, 0.56
492, 440.241, 608.174, -4.16, 3.92
493, 441.626, 1743.192, 9.6, 0
494, 438.605, 43.814, -11.2, 5.04
495, 443.781, 1338.811, 4.8, 1.68
496, 441.61, 376.191, -7.04, 4.48
497, 444.178, 1022.155, 0.96, 2.8
498, 445.649, 839.82, -1.28, 3.36
499, 445.142, 1879.288, 11.2, -0.56
500, 443.954, 93.266, -10.56, 5.04
501, 448.588, 1204.93, 3.2, 2.24
502, 448.988, 657.26, -3.52, 3.92
503, 449.919, 425.351, -6.4, 4.48
504, 449.415, 143.089, -9.92, 5.04
505, 451.77, 2016.396, 12.8, -1.12
506, 454.32, 1522.343, 7.04, 1.12
507, 454.838, 1657.319, 8.64, 0.56
508, 455.72, 888.862, -0.64, 3.36
509, 456.547, 1071.21, 1.6, 2.8
510, 457.028, 1388.098, 5.44, 1.68
511, 457.925, 1793.119, 10.24, 0
512, 458.812, 474.861, -5.76, 4.48
513, 458.897, 706.323, -2.88, 3.92
514, 455.683, 192.758, -9.28, 5.04
515, 461.208, 1254.063, 3.84, 2.24
516, 462.045, 1929.411, 11.84, -0.56
517, 462.646, 242.138, -8.64, 5.04
518, 466.965, 524.007, -5.12, 4.48
519, 466.56, 937.909, 3.33066907388e-16, 3.36
520, 468.452, 1120.277, 2.24, 2.8
521, 468.706, 755.356, -2.24, 3.92
522, 470.301, 1572.049, 7.68, 1.12
523, 470.733, 1437.286, 6.08, 1.68
524, 471.771, 1707.157, 9.28, 0.56
525, 470.214, 291.735, -8.0, 5.04
526, 475.236, 1303.209, 4.48, 2.24
527, 474.503, 1843.084, 10.88, 0
528, 475.465, 573.09, -4.48, 4.48
529, 477.97, 986.975, 0.64, 3.36
530, 477.811, 341.081, -7.36, 5.04
531, 479.328, 804.392, -1.6, 3.92
532, 475.961, 8.182, -11.2, 6.16
533, 481.157, 1169.346, 2.88, 2.8
534, 480.469, 1979.9, 12.48, -0.56
535, 482.074, 58.083, -10.88, 5.6
536, 484.446, 622.167, -3.84, 4.48
537, 485.683, 1486.855, 6.72, 1.68
538, 485.153, 1621.398, 8.32, 1.12
539, 485.915, 390.239, -6.72, 5.04
540, 488.112, 1757.012, 9.92, 0.56
541, 488.783, 1352.37, 5.12, 2.24
542, 489.464, 853.434, -0.96, 3.92
543, 489.773, 1036.053, 1.28, 3.36
544, 487.783, 107.903, -10.24, 5.6
545, 492.007, 1893.162, 11.52, 0
546, 494.197, 1218.487, 3.52, 2.8
547, 493.59, 671.221, -3.2, 4.48
548, 495.266, 439.694, -6.08, 5.04
549, 493.962, 157.257, -9.6, 5.6
550, 500.353, 902.431, -0.32, 3.92
551, 500.521, 1536.207, 7.36, 1.68
552, 501.363, 1085.1, 1.92, 3.36
553, 501.917, 1671.191, 8.96, 1.12
554, 499.317, 2030.238, 13.12, -0.56
555, 502.721, 1401.89, 5.76, 2.24
556, 500.325, 207.007, -8.96, 5.6
557, 502.776, 488.891, -5.44, 5.04
558, 503.452, 720.262, -2.56, 4.48
559, 504.816, 1806.908, 10.56, 0.56
560, 507.583, 1267.876, 4.16, 2.8
561, 506.837, 256.466, -8.32, 5.6
562, 509.508, 1943.274, 12.16, 0
563, 511.38, 538.025, -4.8, 5.04
564, 512.19, 951.794, 0.32, 3.92
565, 513.585, 769.281, -1.92, 4.48
566, 514.425, 1134.161, 2.56, 3.36
567, 514.55, 305.958, -7.68, 5.6
568, 516.399, 1585.652, 8.0, 1.68
569, 516.925, 1451.148, 6.4, 2.24
570, 518.297, 1720.993, 9.6, 1.12
571, 519.634, 587.084, -4.16, 5.04
572, 520.955, 1317.074, 4.8, 2.8
573, 520.979, 1856.902, 11.2, 0.56
574, 521.058, 22.849, -10.88, 6.72
575, 523.685, 1000.837, 0.96, 3.92
576, 522.013, 355.153, -7.04, 5.6
577, 524.208, 818.298, -1.28, 4.48
578, 527.349, 1183.229, 3.2, 3.36
579, 525.813, 72.31, -10.56, 6.16
580, 528.598, 636.142, -3.52, 5.04
581, 528.541, 1993.616, 12.8, 0
582, 530.885, 404.32, -6.4, 5.6
583, 531.601, 1500.41, 7.04, 2.24
584, 532.046, 1635.278, 8.64, 1.68
585, 532.219, 122.094, -9.92, 6.16
586, 534.504, 867.319, -0.64, 4.48
587, 534.987, 1366.234, 5.44, 2.8
588, 534.838, 1770.651, 10.24, 1.12
589, 535.499, 1049.929, 1.6, 3.92
590, 539.244, 453.783, -5.76, 5.6
591, 538.667, 685.187, -2.88, 5.04
592, 539.754, 1232.316, 3.84, 3.36
593, 539.022, 1906.993, 11.84, 0.56
594, 539.073, 171.856, -9.28, 6.16
595, 545.663, 916.339, 1.11022302463e-16, 4.48
596, 544.574, 221.149, -8.64, 6.16
597, 547.154, 1098.987, 2.24, 3.92
598, 547.8, 1550.083, 7.68, 2.24
599, 547.951, 502.914, -5.12, 5.6
600, 548.507, 1415.437, 6.08, 2.8
601, 548.734, 1685.039, 9.28, 1.68
602, 552.155, 2043.86, 13.44, 0
603, 548.678, 734.199, -2.24, 5.04
604, 550.81, 1820.476, 10.88, 1.12
605, 553.471, 1281.462, 4.48, 3.36
606, 552.724, 270.793, -8.0, 6.16
607, 556.107, 552.002, -4.48, 5.6
608, 556.987, 965.383, 0.64, 4.48
609, 557.489, 1957.146, 12.48, 0.56
610, 558.359, 783.226, -1.6, 5.04
611, 560.871, 1148.047, 2.88, 3.92
612, 559.202, 320.026, -7.36, 6.16
613, 562.389, 1599.394, 8.32, 2.24
614, 563.382, 1464.993, 6.72, 2.8
615, 564.893, 1734.638, 9.92, 1.68
616, 565.053, 601.074, -3.84, 5.6
617, 567.681, 1330.918, 5.12, 3.36
618, 564.608, 37.095, -10.56, 7.28
619, 566.941, 369.198, -6.72, 6.16
620, 568.971, 1014.411, 1.28, 4.48
