1266, 1269.2, 1070.3, 3.84, 13.44
1308, 1321.5, 1084.3, 4.16, 14.0
1355, 1375.4, 1098.3, 4.48, 14.56
1401, 1429.6, 1112.3, 4.8, 15.12
1446, 1484.6, 1126.3, 5.12, 15.68
1490, 1539.4, 1140.3, 5.44, 16.24
1536, 1595.6, 1154.4, 5.76, 16.8
1581, 1653.3, 1168.6, 6.08, 17.36
1626, 1710.1, 1182.6, 6.4, 17.92
1672, 1767.2, 1196.8, 6.72, 18.48
1717, 1826.4, 1211.0, 7.04, 19.04
1763, 1886.0, 1225.2, 7.36, 19.6
1808, 1947.8, 1239.6, 7.68, 20.16
1852, 1993.9, 1253.5, 8.0, 20.72
1896, 2025.9, 1267.6, 8.32, 21.28
188, 134.2, 688.2, -4.48, 0
231, 176.4, 702.2, -4.16, 0.56
275, 218.9, 716.2, -3.84, 1.12
318, 261.7, 730.1, -3.52, 1.68
361, 305.2, 744.1, -3.2, 2.24
406, 348.8, 758.0, -2.88, 2.8
450, 392.7, 771.8, -2.56, 3.36
494, 436.3, 785.6, -2.24, 3.92
538, 481.3, 799.5, -1.92, 4.48
585, 526.6, 813.2, -1.6, 5.04
628, 571.6, 827.2, -1.28, 5.6
672, 617.5, 841.1, -0.96, 6.16
719, 665.0, 855.0, -0.64, 6.72
761, 712.4, 868.8, -0.32, 7.28
806, 759.6, 882.6, -7.77156117238e-16, 7.84
849, 806.8, 896.3, 0.32, 8.4
893, 854.7, 910.2, 0.64, 8.96
939, 902.3, 924.1, 0.96, 9.52
984, 950.9, 938.0, 1.28, 10.08
1030, 1000.3, 951.9, 1.6, 10.64
1074, 1050.8, 965.9, 1.92, 11.2
1118, 1100.4, 979.6, 2.24, 11.76
1163, 1151.5, 993.4, 2.56, 12.32
1209, 1203.2, 1007.3, 2.88, 12.88
1255, 1255.1, 1021.3, 3.2, 13.44
1299, 1307.3, 1035.3, 3.52, 14.0
1344, 1360.5, 1049.2, 3.84, 14.56
1389, 1414.5, 1063.2, 4.16, 15.12
1432, 1469.2, 1077.2, 4.48, 15.68
1476, 1524.0, 1091.2, 4.8, 16.24
1523, 1580.2, 1105.3, 5.12, 16.8
1568, 1636.3, 1119.3, 5.44, 17.36
1613, 1693.7, 1133.4, 5.76, 17.92
1658, 1751.9, 1147.6, 6.08, 18.48
1703, 1810.2, 1161.6, 6.4, 19.04
1749, 1868.7, 1175.9, 6.72, 19.6
1794, 1928.9, 1190.1, 7.04, 20.16
1837, 1983.8, 1204.3, 7.36, 20.72
1884, 2016.8, 1218.4, 7.68, 21.28
178, 125.1, 639.1, -5.12, 0
221, 167.0, 653.1, -4.8, 0.56
263, 209.9, 667.1, -4.48, 1.12
309, 252.8, 681.0, -4.16, 1.68
354, 295.8, 695.0, -3.84, 2.24
398, 339.2, 709.0, -3.52, 2.8
443, 382.2, 722.7, -3.2, 3.36
486, 426.8, 736.6, -2.88, 3.92
528, 471.0, 750.5, -2.56, 4.48
